"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/03/2025 11:45:00 - 12/03/2025 12:00:00","BZN|DE-LU","Sequence 2","97.57","",""
"12/03/2025 12:00:00 - 12/03/2025 12:15:00","BZN|DE-LU","Sequence 1","98.07","",""
"12/03/2025 12:00:00 - 12/03/2025 12:15:00","BZN|DE-LU","Sequence 2","109.1","",""
"12/03/2025 12:15:00 - 12/03/2025 12:30:00","BZN|DE-LU","Sequence 1","98.07","",""
"12/03/2025 12:15:00 - 12/03/2025 12:30:00","BZN|DE-LU","Sequence 2","102.54","",""
"12/03/2025 12:30:00 - 12/03/2025 12:45:00","BZN|DE-LU","Sequence 1","98.07","",""
"12/03/2025 12:30:00 - 12/03/2025 12:45:00","BZN|DE-LU","Sequence 2","100.02","",""
"12/03/2025 12:45:00 - 12/03/2025 13:00:00","BZN|DE-LU","Sequence 1","98.07","",""
"12/03/2025 12:45:00 - 12/03/2025 13:00:00","BZN|DE-LU","Sequence 2","99.4","",""
"12/03/2025 13:00:00 - 12/03/2025 13:15:00","BZN|DE-LU","Sequence 1","99.91","",""
"12/03/2025 13:00:00 - 12/03/2025 13:15:00","BZN|DE-LU","Sequence 2","102.8","",""
"12/03/2025 13:15:00 - 12/03/2025 13:30:00","BZN|DE-LU","Sequence 1","99.91","",""
"12/03/2025 13:15:00 - 12/03/2025 13:30:00","BZN|DE-LU","Sequence 2","100.08","",""
"12/03/2025 13:30:00 - 12/03/2025 13:45:00","BZN|DE-LU","Sequence 1","99.91","",""
"12/03/2025 13:30:00 - 12/03/2025 13:45:00","BZN|DE-LU","Sequence 2","103.81","",""
"12/03/2025 13:45:00 - 12/03/2025 14:00:00","BZN|DE-LU","Sequence 1","99.91","",""
"12/03/2025 13:45:00 - 12/03/2025 14:00:00","BZN|DE-LU","Sequence 2","101.3","",""
"12/03/2025 14:00:00 - 12/03/2025 14:15:00","BZN|DE-LU","Sequence 1","101.65","",""
"12/03/2025 14:00:00 - 12/03/2025 14:15:00","BZN|DE-LU","Sequence 2","97.8","",""
"12/03/2025 14:15:00 - 12/03/2025 14:30:00","BZN|DE-LU","Sequence 1","101.65","",""
"12/03/2025 14:15:00 - 12/03/2025 14:30:00","BZN|DE-LU","Sequence 2","102.58","",""
"12/03/2025 14:30:00 - 12/03/2025 14:45:00","BZN|DE-LU","Sequence 1","101.65","",""
"12/03/2025 14:30:00 - 12/03/2025 14:45:00","BZN|DE-LU","Sequence 2","105.72","",""
"12/03/2025 14:45:00 - 12/03/2025 15:00:00","BZN|DE-LU","Sequence 1","101.65","",""
"12/03/2025 14:45:00 - 12/03/2025 15:00:00","BZN|DE-LU","Sequence 2","125.1","",""
"12/03/2025 15:00:00 - 12/03/2025 15:15:00","BZN|DE-LU","Sequence 1","117.74","",""
"12/03/2025 15:00:00 - 12/03/2025 15:15:00","BZN|DE-LU","Sequence 2","102.57","",""
"12/03/2025 15:15:00 - 12/03/2025 15:30:00","BZN|DE-LU","Sequence 1","117.74","",""
"12/03/2025 15:15:00 - 12/03/2025 15:30:00","BZN|DE-LU","Sequence 2","107.59","",""
"12/03/2025 15:30:00 - 12/03/2025 15:45:00","BZN|DE-LU","Sequence 1","117.74","",""
"12/03/2025 15:30:00 - 12/03/2025 15:45:00","BZN|DE-LU","Sequence 2","124.8","",""
"12/03/2025 15:45:00 - 12/03/2025 16:00:00","BZN|DE-LU","Sequence 1","117.74","",""
"12/03/2025 15:45:00 - 12/03/2025 16:00:00","BZN|DE-LU","Sequence 2","133.46","",""
"12/03/2025 16:00:00 - 12/03/2025 16:15:00","BZN|DE-LU","Sequence 1","142.1","",""
"12/03/2025 16:00:00 - 12/03/2025 16:15:00","BZN|DE-LU","Sequence 2","112.9","",""
"12/03/2025 16:15:00 - 12/03/2025 16:30:00","BZN|DE-LU","Sequence 1","142.1","",""
"12/03/2025 16:15:00 - 12/03/2025 16:30:00","BZN|DE-LU","Sequence 2","131.3","",""
"12/03/2025 16:30:00 - 12/03/2025 16:45:00","BZN|DE-LU","Sequence 1","142.1","",""
"12/03/2025 16:30:00 - 12/03/2025 16:45:00","BZN|DE-LU","Sequence 2","153.2","",""
"12/03/2025 16:45:00 - 12/03/2025 17:00:00","BZN|DE-LU","Sequence 1","142.1","",""
"12/03/2025 16:45:00 - 12/03/2025 17:00:00","BZN|DE-LU","Sequence 2","183.2","",""
"12/03/2025 17:00:00 - 12/03/2025 17:15:00","BZN|DE-LU","Sequence 1","157.03","",""
"12/03/2025 17:00:00 - 12/03/2025 17:15:00","BZN|DE-LU","Sequence 2","125.6","",""
"12/03/2025 17:15:00 - 12/03/2025 17:30:00","BZN|DE-LU","Sequence 1","157.03","",""
"12/03/2025 17:15:00 - 12/03/2025 17:30:00","BZN|DE-LU","Sequence 2","150.09","",""
"12/03/2025 17:30:00 - 12/03/2025 17:45:00","BZN|DE-LU","Sequence 1","157.03","",""
"12/03/2025 17:30:00 - 12/03/2025 17:45:00","BZN|DE-LU","Sequence 2","173.3","",""
"12/03/2025 17:45:00 - 12/03/2025 18:00:00","BZN|DE-LU","Sequence 1","157.03","",""
"12/03/2025 17:45:00 - 12/03/2025 18:00:00","BZN|DE-LU","Sequence 2","227.4","",""
"12/03/2025 18:00:00 - 12/03/2025 18:15:00","BZN|DE-LU","Sequence 1","199.75","",""
"12/03/2025 18:00:00 - 12/03/2025 18:15:00","BZN|DE-LU","Sequence 2","179.48","",""
"12/03/2025 18:15:00 - 12/03/2025 18:30:00","BZN|DE-LU","Sequence 1","199.75","",""
"12/03/2025 18:15:00 - 12/03/2025 18:30:00","BZN|DE-LU","Sequence 2","190.6","",""
"12/03/2025 18:30:00 - 12/03/2025 18:45:00","BZN|DE-LU","Sequence 1","199.75","",""
"12/03/2025 18:30:00 - 12/03/2025 18:45:00","BZN|DE-LU","Sequence 2","210.0","",""
"12/03/2025 18:45:00 - 12/03/2025 19:00:00","BZN|DE-LU","Sequence 1","199.75","",""
"12/03/2025 18:45:00 - 12/03/2025 19:00:00","BZN|DE-LU","Sequence 2","219.92","",""
"12/03/2025 19:00:00 - 12/03/2025 19:15:00","BZN|DE-LU","Sequence 1","179.49","",""
"12/03/2025 19:00:00 - 12/03/2025 19:15:00","BZN|DE-LU","Sequence 2","227.41","",""
"12/03/2025 19:15:00 - 12/03/2025 19:30:00","BZN|DE-LU","Sequence 1","179.49","",""
"12/03/2025 19:15:00 - 12/03/2025 19:30:00","BZN|DE-LU","Sequence 2","185.5","",""
"12/03/2025 19:30:00 - 12/03/2025 19:45:00","BZN|DE-LU","Sequence 1","179.49","",""
"12/03/2025 19:30:00 - 12/03/2025 19:45:00","BZN|DE-LU","Sequence 2","163.26","",""
"12/03/2025 19:45:00 - 12/03/2025 20:00:00","BZN|DE-LU","Sequence 1","179.49","",""
"12/03/2025 19:45:00 - 12/03/2025 20:00:00","BZN|DE-LU","Sequence 2","150.01","",""
"12/03/2025 20:00:00 - 12/03/2025 20:15:00","BZN|DE-LU","Sequence 1","148.05","",""
"12/03/2025 20:00:00 - 12/03/2025 20:15:00","BZN|DE-LU","Sequence 2","209.92","",""
"12/03/2025 20:15:00 - 12/03/2025 20:30:00","BZN|DE-LU","Sequence 1","148.05","",""
"12/03/2025 20:15:00 - 12/03/2025 20:30:00","BZN|DE-LU","Sequence 2","156.52","",""
"12/03/2025 20:30:00 - 12/03/2025 20:45:00","BZN|DE-LU","Sequence 1","148.05","",""
"12/03/2025 20:30:00 - 12/03/2025 20:45:00","BZN|DE-LU","Sequence 2","131.3","",""
"12/03/2025 20:45:00 - 12/03/2025 21:00:00","BZN|DE-LU","Sequence 1","148.05","",""
"12/03/2025 20:45:00 - 12/03/2025 21:00:00","BZN|DE-LU","Sequence 2","113.7","",""
"12/03/2025 21:00:00 - 12/03/2025 21:15:00","BZN|DE-LU","Sequence 1","132.2","",""
"12/03/2025 21:00:00 - 12/03/2025 21:15:00","BZN|DE-LU","Sequence 2","167.89","",""
"12/03/2025 21:15:00 - 12/03/2025 21:30:00","BZN|DE-LU","Sequence 1","132.2","",""
"12/03/2025 21:15:00 - 12/03/2025 21:30:00","BZN|DE-LU","Sequence 2","147.3","",""
"12/03/2025 21:30:00 - 12/03/2025 21:45:00","BZN|DE-LU","Sequence 1","132.2","",""
"12/03/2025 21:30:00 - 12/03/2025 21:45:00","BZN|DE-LU","Sequence 2","131.4","",""
"12/03/2025 21:45:00 - 12/03/2025 22:00:00","BZN|DE-LU","Sequence 1","132.2","",""
"12/03/2025 21:45:00 - 12/03/2025 22:00:00","BZN|DE-LU","Sequence 2","106.6","",""
"12/03/2025 22:00:00 - 12/03/2025 22:15:00","BZN|DE-LU","Sequence 1","120.0","",""
"12/03/2025 22:00:00 - 12/03/2025 22:15:00","BZN|DE-LU","Sequence 2","138.7","",""
"12/03/2025 22:15:00 - 12/03/2025 22:30:00","BZN|DE-LU","Sequence 1","120.0","",""
"12/03/2025 22:15:00 - 12/03/2025 22:30:00","BZN|DE-LU","Sequence 2","122.9","",""
"12/03/2025 22:30:00 - 12/03/2025 22:45:00","BZN|DE-LU","Sequence 1","120.0","",""
"12/03/2025 22:30:00 - 12/03/2025 22:45:00","BZN|DE-LU","Sequence 2","116.07","",""
"12/03/2025 22:45:00 - 12/03/2025 23:00:00","BZN|DE-LU","Sequence 1","120.0","",""
"12/03/2025 22:45:00 - 12/03/2025 23:00:00","BZN|DE-LU","Sequence 2","102.6","",""
"12/03/2025 23:00:00 - 12/03/2025 23:15:00","BZN|DE-LU","Sequence 1","109.91","",""
"12/03/2025 23:00:00 - 12/03/2025 23:15:00","BZN|DE-LU","Sequence 2","124.3","",""
"12/03/2025 23:15:00 - 12/03/2025 23:30:00","BZN|DE-LU","Sequence 1","109.91","",""
"12/03/2025 23:15:00 - 12/03/2025 23:30:00","BZN|DE-LU","Sequence 2","118.2","",""
"12/03/2025 23:30:00 - 12/03/2025 23:45:00","BZN|DE-LU","Sequence 1","109.91","",""
"12/03/2025 23:30:00 - 12/03/2025 23:45:00","BZN|DE-LU","Sequence 2","104.6","",""
"12/03/2025 23:45:00 - 13/03/2025 00:00:00","BZN|DE-LU","Sequence 1","109.91","",""
"12/03/2025 23:45:00 - 13/03/2025 00:00:00","BZN|DE-LU","Sequence 2","94.1","",""
"13/03/2025 00:00:00 - 13/03/2025 00:15:00","BZN|DE-LU","Sequence 1","108.52","",""
"13/03/2025 00:00:00 - 13/03/2025 00:15:00","BZN|DE-LU","Sequence 2","142.4","",""
"13/03/2025 00:15:00 - 13/03/2025 00:30:00","BZN|DE-LU","Sequence 1","108.52","",""
"13/03/2025 00:15:00 - 13/03/2025 00:30:00","BZN|DE-LU","Sequence 2","108.48","",""
"13/03/2025 00:30:00 - 13/03/2025 00:45:00","BZN|DE-LU","Sequence 1","108.52","",""
"13/03/2025 00:30:00 - 13/03/2025 00:45:00","BZN|DE-LU","Sequence 2","95.1","",""
"13/03/2025 00:45:00 - 13/03/2025 01:00:00","BZN|DE-LU","Sequence 1","108.52","",""
"13/03/2025 00:45:00 - 13/03/2025 01:00:00","BZN|DE-LU","Sequence 2","87.59","",""
"13/03/2025 01:00:00 - 13/03/2025 01:15:00","BZN|DE-LU","Sequence 1","102.25","",""
"13/03/2025 01:00:00 - 13/03/2025 01:15:00","BZN|DE-LU","Sequence 2","134.9","",""
"13/03/2025 01:15:00 - 13/03/2025 01:30:00","BZN|DE-LU","Sequence 1","102.25","",""
"13/03/2025 01:15:00 - 13/03/2025 01:30:00","BZN|DE-LU","Sequence 2","99.78","",""
"13/03/2025 01:30:00 - 13/03/2025 01:45:00","BZN|DE-LU","Sequence 1","102.25","",""
"13/03/2025 01:30:00 - 13/03/2025 01:45:00","BZN|DE-LU","Sequence 2","90.18","",""
"13/03/2025 01:45:00 - 13/03/2025 02:00:00","BZN|DE-LU","Sequence 1","102.25","",""
"13/03/2025 01:45:00 - 13/03/2025 02:00:00","BZN|DE-LU","Sequence 2","85.1","",""
"13/03/2025 02:00:00 - 13/03/2025 02:15:00","BZN|DE-LU","Sequence 1","98.98","",""
"13/03/2025 02:00:00 - 13/03/2025 02:15:00","BZN|DE-LU","Sequence 2","127.41","",""
"13/03/2025 02:15:00 - 13/03/2025 02:30:00","BZN|DE-LU","Sequence 1","98.98","",""
"13/03/2025 02:15:00 - 13/03/2025 02:30:00","BZN|DE-LU","Sequence 2","96.4","",""
"13/03/2025 02:30:00 - 13/03/2025 02:45:00","BZN|DE-LU","Sequence 1","98.98","",""
"13/03/2025 02:30:00 - 13/03/2025 02:45:00","BZN|DE-LU","Sequence 2","90.1","",""
"13/03/2025 02:45:00 - 13/03/2025 03:00:00","BZN|DE-LU","Sequence 1","98.98","",""
"13/03/2025 02:45:00 - 13/03/2025 03:00:00","BZN|DE-LU","Sequence 2","90.09","",""
"13/03/2025 03:00:00 - 13/03/2025 03:15:00","BZN|DE-LU","Sequence 1","96.71","",""
"13/03/2025 03:00:00 - 13/03/2025 03:15:00","BZN|DE-LU","Sequence 2","85.1","",""
"13/03/2025 03:15:00 - 13/03/2025 03:30:00","BZN|DE-LU","Sequence 1","96.71","",""
"13/03/2025 03:15:00 - 13/03/2025 03:30:00","BZN|DE-LU","Sequence 2","99.89","",""
"13/03/2025 03:30:00 - 13/03/2025 03:45:00","BZN|DE-LU","Sequence 1","96.71","",""
"13/03/2025 03:30:00 - 13/03/2025 03:45:00","BZN|DE-LU","Sequence 2","90.1","",""
"13/03/2025 03:45:00 - 13/03/2025 04:00:00","BZN|DE-LU","Sequence 1","96.71","",""
"13/03/2025 03:45:00 - 13/03/2025 04:00:00","BZN|DE-LU","Sequence 2","124.9","",""
"13/03/2025 04:00:00 - 13/03/2025 04:15:00","BZN|DE-LU","Sequence 1","98.35","",""
"13/03/2025 04:00:00 - 13/03/2025 04:15:00","BZN|DE-LU","Sequence 2","80.1","",""
"13/03/2025 04:15:00 - 13/03/2025 04:30:00","BZN|DE-LU","Sequence 1","98.35","",""
"13/03/2025 04:15:00 - 13/03/2025 04:30:00","BZN|DE-LU","Sequence 2","85.1","",""
"13/03/2025 04:30:00 - 13/03/2025 04:45:00","BZN|DE-LU","Sequence 1","98.35","",""
"13/03/2025 04:30:00 - 13/03/2025 04:45:00","BZN|DE-LU","Sequence 2","102.12","",""
"13/03/2025 04:45:00 - 13/03/2025 05:00:00","BZN|DE-LU","Sequence 1","98.35","",""
"13/03/2025 04:45:00 - 13/03/2025 05:00:00","BZN|DE-LU","Sequence 2","137.43","",""
"13/03/2025 05:00:00 - 13/03/2025 05:15:00","BZN|DE-LU","Sequence 1","105.88","",""
"13/03/2025 05:00:00 - 13/03/2025 05:15:00","BZN|DE-LU","Sequence 2","101.94","",""
"13/03/2025 05:15:00 - 13/03/2025 05:30:00","BZN|DE-LU","Sequence 1","105.88","",""
"13/03/2025 05:15:00 - 13/03/2025 05:30:00","BZN|DE-LU","Sequence 2","87.59","",""
"13/03/2025 05:30:00 - 13/03/2025 05:45:00","BZN|DE-LU","Sequence 1","105.88","",""
"13/03/2025 05:30:00 - 13/03/2025 05:45:00","BZN|DE-LU","Sequence 2","105.09","",""
"13/03/2025 05:45:00 - 13/03/2025 06:00:00","BZN|DE-LU","Sequence 1","105.88","",""
"13/03/2025 05:45:00 - 13/03/2025 06:00:00","BZN|DE-LU","Sequence 2","125.08","",""
"13/03/2025 06:00:00 - 13/03/2025 06:15:00","BZN|DE-LU","Sequence 1","132.99","",""
"13/03/2025 06:00:00 - 13/03/2025 06:15:00","BZN|DE-LU","Sequence 2","82.59","",""
"13/03/2025 06:15:00 - 13/03/2025 06:30:00","BZN|DE-LU","Sequence 1","132.99","",""
"13/03/2025 06:15:00 - 13/03/2025 06:30:00","BZN|DE-LU","Sequence 2","119.52","",""
"13/03/2025 06:30:00 - 13/03/2025 06:45:00","BZN|DE-LU","Sequence 1","132.99","",""
"13/03/2025 06:30:00 - 13/03/2025 06:45:00","BZN|DE-LU","Sequence 2","159.91","",""
"13/03/2025 06:45:00 - 13/03/2025 07:00:00","BZN|DE-LU","Sequence 1","132.99","",""
"13/03/2025 06:45:00 - 13/03/2025 07:00:00","BZN|DE-LU","Sequence 2","179.93","",""
"13/03/2025 07:00:00 - 13/03/2025 07:15:00","BZN|DE-LU","Sequence 1","159.87","",""
"13/03/2025 07:00:00 - 13/03/2025 07:15:00","BZN|DE-LU","Sequence 2","128.18","",""
"13/03/2025 07:15:00 - 13/03/2025 07:30:00","BZN|DE-LU","Sequence 1","159.87","",""
"13/03/2025 07:15:00 - 13/03/2025 07:30:00","BZN|DE-LU","Sequence 2","125.09","",""
"13/03/2025 07:30:00 - 13/03/2025 07:45:00","BZN|DE-LU","Sequence 1","159.87","",""
"13/03/2025 07:30:00 - 13/03/2025 07:45:00","BZN|DE-LU","Sequence 2","164.91","",""
"13/03/2025 07:45:00 - 13/03/2025 08:00:00","BZN|DE-LU","Sequence 1","159.87","",""
"13/03/2025 07:45:00 - 13/03/2025 08:00:00","BZN|DE-LU","Sequence 2","174.91","",""
"13/03/2025 08:00:00 - 13/03/2025 08:15:00","BZN|DE-LU","Sequence 1","158.03","",""
"13/03/2025 08:00:00 - 13/03/2025 08:15:00","BZN|DE-LU","Sequence 2","167.44","",""
"13/03/2025 08:15:00 - 13/03/2025 08:30:00","BZN|DE-LU","Sequence 1","158.03","",""
"13/03/2025 08:15:00 - 13/03/2025 08:30:00","BZN|DE-LU","Sequence 2","162.42","",""
"13/03/2025 08:30:00 - 13/03/2025 08:45:00","BZN|DE-LU","Sequence 1","158.03","",""
"13/03/2025 08:30:00 - 13/03/2025 08:45:00","BZN|DE-LU","Sequence 2","142.9","",""
"13/03/2025 08:45:00 - 13/03/2025 09:00:00","BZN|DE-LU","Sequence 1","158.03","",""
"13/03/2025 08:45:00 - 13/03/2025 09:00:00","BZN|DE-LU","Sequence 2","115.07","",""
"13/03/2025 09:00:00 - 13/03/2025 09:15:00","BZN|DE-LU","Sequence 1","148.13","",""
"13/03/2025 09:00:00 - 13/03/2025 09:15:00","BZN|DE-LU","Sequence 2","165.0","",""
"13/03/2025 09:15:00 - 13/03/2025 09:30:00","BZN|DE-LU","Sequence 1","148.13","",""
"13/03/2025 09:15:00 - 13/03/2025 09:30:00","BZN|DE-LU","Sequence 2","152.45","",""
"13/03/2025 09:30:00 - 13/03/2025 09:45:00","BZN|DE-LU","Sequence 1","148.13","",""
"13/03/2025 09:30:00 - 13/03/2025 09:45:00","BZN|DE-LU","Sequence 2","125.18","",""
"13/03/2025 09:45:00 - 13/03/2025 10:00:00","BZN|DE-LU","Sequence 1","148.13","",""
"13/03/2025 09:45:00 - 13/03/2025 10:00:00","BZN|DE-LU","Sequence 2","97.58","",""
"13/03/2025 10:00:00 - 13/03/2025 10:15:00","BZN|DE-LU","Sequence 1","123.77","",""
"13/03/2025 10:00:00 - 13/03/2025 10:15:00","BZN|DE-LU","Sequence 2","149.93","",""
"13/03/2025 10:15:00 - 13/03/2025 10:30:00","BZN|DE-LU","Sequence 1","123.77","",""
"13/03/2025 10:15:00 - 13/03/2025 10:30:00","BZN|DE-LU","Sequence 2","123.88","",""
"13/03/2025 10:30:00 - 13/03/2025 10:45:00","BZN|DE-LU","Sequence 1","123.77","",""
"13/03/2025 10:30:00 - 13/03/2025 10:45:00","BZN|DE-LU","Sequence 2","100.08","",""
"13/03/2025 10:45:00 - 13/03/2025 11:00:00","BZN|DE-LU","Sequence 1","123.77","",""
"13/03/2025 10:45:00 - 13/03/2025 11:00:00","BZN|DE-LU","Sequence 2","95.05","",""
"13/03/2025 11:00:00 - 13/03/2025 11:15:00","BZN|DE-LU","Sequence 1","110.7","",""
"13/03/2025 11:00:00 - 13/03/2025 11:15:00","BZN|DE-LU","Sequence 2","139.91","",""
"13/03/2025 11:15:00 - 13/03/2025 11:30:00","BZN|DE-LU","Sequence 1","110.7","",""
"13/03/2025 11:15:00 - 13/03/2025 11:30:00","BZN|DE-LU","Sequence 2","101.7","",""
"13/03/2025 11:30:00 - 13/03/2025 11:45:00","BZN|DE-LU","Sequence 1","110.7","",""
"13/03/2025 11:30:00 - 13/03/2025 11:45:00","BZN|DE-LU","Sequence 2","95.09","",""
"13/03/2025 11:45:00 - 13/03/2025 12:00:00","BZN|DE-LU","Sequence 1","110.7","",""
"13/03/2025 11:45:00 - 13/03/2025 12:00:00","BZN|DE-LU","Sequence 2","90.09","",""
"13/03/2025 12:00:00 - 13/03/2025 12:15:00","BZN|DE-LU","Sequence 1","110.01","",""
"13/03/2025 12:00:00 - 13/03/2025 12:15:00","BZN|DE-LU","Sequence 2","97.57","",""
"13/03/2025 12:15:00 - 13/03/2025 12:30:00","BZN|DE-LU","Sequence 1","110.01","",""
"13/03/2025 12:15:00 - 13/03/2025 12:30:00","BZN|DE-LU","Sequence 2","95.1","",""
"13/03/2025 12:30:00 - 13/03/2025 12:45:00","BZN|DE-LU","Sequence 1","110.01","",""
"13/03/2025 12:30:00 - 13/03/2025 12:45:00","BZN|DE-LU","Sequence 2","124.91","",""
"13/03/2025 12:45:00 - 13/03/2025 13:00:00","BZN|DE-LU","Sequence 1","110.01","",""
"13/03/2025 12:45:00 - 13/03/2025 13:00:00","BZN|DE-LU","Sequence 2","93.08","",""
"13/03/2025 13:00:00 - 13/03/2025 13:15:00","BZN|DE-LU","Sequence 1","108.22","",""
"13/03/2025 13:00:00 - 13/03/2025 13:15:00","BZN|DE-LU","Sequence 2","92.59","",""
"13/03/2025 13:15:00 - 13/03/2025 13:30:00","BZN|DE-LU","Sequence 1","108.22","",""
"13/03/2025 13:15:00 - 13/03/2025 13:30:00","BZN|DE-LU","Sequence 2","90.09","",""
"13/03/2025 13:30:00 - 13/03/2025 13:45:00","BZN|DE-LU","Sequence 1","108.22","",""
"13/03/2025 13:30:00 - 13/03/2025 13:45:00","BZN|DE-LU","Sequence 2","124.9","",""
"13/03/2025 13:45:00 - 13/03/2025 14:00:00","BZN|DE-LU","Sequence 1","108.22","",""
"13/03/2025 13:45:00 - 13/03/2025 14:00:00","BZN|DE-LU","Sequence 2","100.41","",""
"13/03/2025 14:00:00 - 13/03/2025 14:15:00","BZN|DE-LU","Sequence 1","107.54","",""
"13/03/2025 14:00:00 - 13/03/2025 14:15:00","BZN|DE-LU","Sequence 2","87.56","",""
"13/03/2025 14:15:00 - 13/03/2025 14:30:00","BZN|DE-LU","Sequence 1","107.54","",""
"13/03/2025 14:15:00 - 13/03/2025 14:30:00","BZN|DE-LU","Sequence 2","90.08","",""
"13/03/2025 14:30:00 - 13/03/2025 14:45:00","BZN|DE-LU","Sequence 1","107.54","",""
"13/03/2025 14:30:00 - 13/03/2025 14:45:00","BZN|DE-LU","Sequence 2","99.45","",""
"13/03/2025 14:45:00 - 13/03/2025 15:00:00","BZN|DE-LU","Sequence 1","107.54","",""
"13/03/2025 14:45:00 - 13/03/2025 15:00:00","BZN|DE-LU","Sequence 2","134.9","",""
"13/03/2025 15:00:00 - 13/03/2025 15:15:00","BZN|DE-LU","Sequence 1","109.99","",""
"13/03/2025 15:00:00 - 13/03/2025 15:15:00","BZN|DE-LU","Sequence 2","90.04","",""
"13/03/2025 15:15:00 - 13/03/2025 15:30:00","BZN|DE-LU","Sequence 1","109.99","",""
"13/03/2025 15:15:00 - 13/03/2025 15:30:00","BZN|DE-LU","Sequence 2","95.05","",""
"13/03/2025 15:30:00 - 13/03/2025 15:45:00","BZN|DE-LU","Sequence 1","109.99","",""
"13/03/2025 15:30:00 - 13/03/2025 15:45:00","BZN|DE-LU","Sequence 2","111.84","",""
"13/03/2025 15:45:00 - 13/03/2025 16:00:00","BZN|DE-LU","Sequence 1","109.99","",""
"13/03/2025 15:45:00 - 13/03/2025 16:00:00","BZN|DE-LU","Sequence 2","149.91","",""
"13/03/2025 16:00:00 - 13/03/2025 16:15:00","BZN|DE-LU","Sequence 1","121.47","",""
"13/03/2025 16:00:00 - 13/03/2025 16:15:00","BZN|DE-LU","Sequence 2","85.02","",""
"13/03/2025 16:15:00 - 13/03/2025 16:30:00","BZN|DE-LU","Sequence 1","121.47","",""
"13/03/2025 16:15:00 - 13/03/2025 16:30:00","BZN|DE-LU","Sequence 2","100.06","",""
"13/03/2025 16:30:00 - 13/03/2025 16:45:00","BZN|DE-LU","Sequence 1","121.47","",""
"13/03/2025 16:30:00 - 13/03/2025 16:45:00","BZN|DE-LU","Sequence 2","144.37","",""
"13/03/2025 16:45:00 - 13/03/2025 17:00:00","BZN|DE-LU","Sequence 1","121.47","",""
"13/03/2025 16:45:00 - 13/03/2025 17:00:00","BZN|DE-LU","Sequence 2","166.55","",""
"13/03/2025 17:00:00 - 13/03/2025 17:15:00","BZN|DE-LU","Sequence 1","142.65","",""
"13/03/2025 17:00:00 - 13/03/2025 17:15:00","BZN|DE-LU","Sequence 2","95.08","",""
"13/03/2025 17:15:00 - 13/03/2025 17:30:00","BZN|DE-LU","Sequence 1","142.65","",""
"13/03/2025 17:15:00 - 13/03/2025 17:30:00","BZN|DE-LU","Sequence 2","135.58","",""
"13/03/2025 17:30:00 - 13/03/2025 17:45:00","BZN|DE-LU","Sequence 1","142.65","",""
"13/03/2025 17:30:00 - 13/03/2025 17:45:00","BZN|DE-LU","Sequence 2","169.92","",""
"13/03/2025 17:45:00 - 13/03/2025 18:00:00","BZN|DE-LU","Sequence 1","142.65","",""
"13/03/2025 17:45:00 - 13/03/2025 18:00:00","BZN|DE-LU","Sequence 2","182.44","",""
"13/03/2025 18:00:00 - 13/03/2025 18:15:00","BZN|DE-LU","Sequence 1","166.05","",""
"13/03/2025 18:00:00 - 13/03/2025 18:15:00","BZN|DE-LU","Sequence 2","136.3","",""
"13/03/2025 18:15:00 - 13/03/2025 18:30:00","BZN|DE-LU","Sequence 1","166.05","",""
"13/03/2025 18:15:00 - 13/03/2025 18:30:00","BZN|DE-LU","Sequence 2","172.42","",""
"13/03/2025 18:30:00 - 13/03/2025 18:45:00","BZN|DE-LU","Sequence 1","166.05","",""
"13/03/2025 18:30:00 - 13/03/2025 18:45:00","BZN|DE-LU","Sequence 2","174.92","",""
"13/03/2025 18:45:00 - 13/03/2025 19:00:00","BZN|DE-LU","Sequence 1","166.05","",""
"13/03/2025 18:45:00 - 13/03/2025 19:00:00","BZN|DE-LU","Sequence 2","174.94","",""
"13/03/2025 19:00:00 - 13/03/2025 19:15:00","BZN|DE-LU","Sequence 1","173.47","",""
"13/03/2025 19:00:00 - 13/03/2025 19:15:00","BZN|DE-LU","Sequence 2","184.99","",""
"13/03/2025 19:15:00 - 13/03/2025 19:30:00","BZN|DE-LU","Sequence 1","173.47","",""
"13/03/2025 19:15:00 - 13/03/2025 19:30:00","BZN|DE-LU","Sequence 2","177.49","",""
"13/03/2025 19:30:00 - 13/03/2025 19:45:00","BZN|DE-LU","Sequence 1","173.47","",""
"13/03/2025 19:30:00 - 13/03/2025 19:45:00","BZN|DE-LU","Sequence 2","170.0","",""
"13/03/2025 19:45:00 - 13/03/2025 20:00:00","BZN|DE-LU","Sequence 1","173.47","",""
"13/03/2025 19:45:00 - 13/03/2025 20:00:00","BZN|DE-LU","Sequence 2","173.72","",""
"13/03/2025 20:00:00 - 13/03/2025 20:15:00","BZN|DE-LU","Sequence 1","149.0","",""
"13/03/2025 20:00:00 - 13/03/2025 20:15:00","BZN|DE-LU","Sequence 2","179.91","",""
"13/03/2025 20:15:00 - 13/03/2025 20:30:00","BZN|DE-LU","Sequence 1","149.0","",""
"13/03/2025 20:15:00 - 13/03/2025 20:30:00","BZN|DE-LU","Sequence 2","167.41","",""
"13/03/2025 20:30:00 - 13/03/2025 20:45:00","BZN|DE-LU","Sequence 1","149.0","",""
